"","isAllNBA","Year","Player","Position","Rebounds","Assists","Blocks","Steals","Points","Turnovers","FieldGoalPercentage","MinutesPerGame","FoulsPerGame"
"322",FALSE,1978,"Earl Tatum","SG",3,3,0,1,14,2,0.469,30,3
"323",FALSE,1978,"Earl Tatum","SG",3,2,0,1,14,2,0.487,26,3
"324",FALSE,1978,"Earl Tatum","SG",3,3,0,1,14,2,0.462,32,3
"325",FALSE,1978,"Brian Taylor","PG",2,3,0,1,11,1,0.452,31,3
"326",FALSE,1978,"Claude Terry","SG",0,0,0,0,2,0,0.368,6,0
"327",FALSE,1978,"David Thompson*","SG",4,4,1,1,27,3,0.521,37,2
"328",FALSE,1978,"Dean Tolson","PF",0,2,0,0,0,1,0,7,2
"329",FALSE,1978,"Rudy Tomjanovich","SF",6,1,0,0,21,1,0.485,36,2
"330",FALSE,1978,"Dave Twardzik","PG",1,3,0,1,8,2,0.592,24,2
"331",FALSE,1978,"Wes Unseld*","C",11,4,0,1,7,2,0.523,33,2
"332",FALSE,1978,"Jan Van","SF",3,1,0,0,4,1,0.366,20,2
"333",FALSE,1978,"Norm Van","PG",3,6,0,1,7,2,0.419,32,3
"334",FALSE,1978,"Foots Walker","PG",3,5,0,2,9,2,0.448,30,2
"335",FALSE,1978,"Phil Walker","SG",1,1,0,0,4,1,0.354,9,0
"336",FALSE,1978,"Wally Walker","SF",2,1,0,0,6,1,0.443,14,1
"337",FALSE,1978,"Wally Walker","SF",1,0,0,0,4,1,0.463,11,1
"338",FALSE,1978,"Wally Walker","SF",2,1,0,0,6,0,0.44,14,1
"339",FALSE,1978,"Bill Walton*","C",13,5,2,1,18,3,0.522,33,2
"340",FALSE,1978,"Lloyd Walton","PG",1,3,0,1,4,1,0.448,16,1
"341",FALSE,1978,"Kermit Washington","PF",10,1,1,0,11,1,0.487,28,3
"342",FALSE,1978,"Kermit Washington","PF",11,1,0,0,11,2,0.451,30,2
"343",FALSE,1978,"Kermit Washington","PF",10,1,1,0,11,1,0.521,27,3
"344",FALSE,1978,"Richard Washington","PF",8,1,0,0,12,2,0.477,28,4
"345",FALSE,1978,"Wilson Washington","PF",4,0,0,0,6,1,0.485,14,1
"346",FALSE,1978,"Wilson Washington","PF",1,0,0,0,1,0,0.421,2,0
"347",FALSE,1978,"Wilson Washington","PF",5,0,1,0,8,2,0.492,21,3
"348",FALSE,1978,"Slick Watts","PG",2,4,0,1,7,2,0.392,22,2
"349",FALSE,1978,"Slick Watts","PG",2,4,0,1,7,2,0.404,25,2
"350",FALSE,1978,"Slick Watts","PG",2,4,0,1,7,1,0.381,19,2
"351",FALSE,1978,"Nick Weatherspoon","SF",3,0,0,0,5,1,0.443,14,1
"352",FALSE,1978,"Marvin Webster","C",12,2,1,0,13,3,0.502,35,3
"353",FALSE,1978,"Scott Wedman","SF",5,2,0,1,17,1,0.509,36,2
"354",TRUE,1978,"Paul Westphal","SG",2,5,0,1,25,3,0.516,31,2
"355",FALSE,1978,"Jo Jo","PG",3,4,0,1,14,2,0.419,35,2
"356",FALSE,1978,"Rudy White","SG",1,1,0,0,3,1,0.365,10,1
"357",FALSE,1978,"Sidney Wicks","PF",8,2,0,0,13,2,0.467,29,3
"358",FALSE,1978,"Bob Wilkerson","SF",5,5,0,1,11,3,0.408,34,3
"359",FALSE,1978,"Jamaal Wilkes*","SF",7,3,0,1,12,2,0.44,29,3
"360",FALSE,1978,"Chuck Williams","PG",1,4,0,0,7,2,0.477,27,1
"361",FALSE,1978,"Gus Williams","PG",3,3,0,2,18,2,0.451,32,2
"362",FALSE,1978,"Nate Williams","SG",2,1,0,0,9,1,0.431,17,2
"363",FALSE,1978,"Nate Williams","SG",3,1,0,0,7,0,0.421,16,2
"364",FALSE,1978,"Nate Williams","SG",2,0,0,0,11,1,0.435,17,2
"365",FALSE,1978,"Ray Williams","PG",2,4,0,1,9,2,0.443,19,2
"366",FALSE,1978,"John Williamson","SG",3,2,0,1,23,3,0.438,36,3
"367",FALSE,1978,"John Williamson","SG",2,3,0,1,19,3,0.421,34,3
"368",FALSE,1978,"John Williamson","SG",3,2,0,1,29,3,0.454,38,3
"369",FALSE,1978,"Bill Willoughby","SF",3,0,0,0,6,1,0.43,19,2
"370",FALSE,1978,"Bobby Wilson","SG",1,0,0,0,2,0,0.389,7,1
"371",FALSE,1978,"Brian Winters","SG",3,4,0,1,19,2,0.463,34,2
"372",FALSE,1978,"Willie Wise","SF",1,0,0,0,0,0,0,5,1
"373",FALSE,1978,"Dave Wohl","PG",0,1,0,0,3,1,0.353,11,2
"374",FALSE,1978,"Larry Wright","PG",1,3,0,0,9,1,0.496,20,2
"375",FALSE,1979,"Kareem Abdul-Jabbar*","C",12,5,3,0,23,3,0.577,39,2
"376",FALSE,1979,"Tom Abernethy","PF",3,1,0,0,6,0,0.515,17,1
"377",FALSE,1979,"Alvan Adams","C",9,4,0,1,17,3,0.53,30,3
"378",FALSE,1979,"Lucius Allen","PG",1,1,0,0,5,0,0.397,13,1
"379",FALSE,1979,"Kim Anderson","SF",2,0,0,0,3,1,0.312,10,2
"380",FALSE,1979,"Tiny Archibald*","PG",1,4,0,0,11,2,0.452,24,1
"381",FALSE,1979,"Tate Armstrong","SG",0,1,0,0,2,0,0.4,9,0
"382",FALSE,1979,"Dennis Awtrey","C",2,1,0,0,2,0,0.411,11,1
"383",FALSE,1979,"Dennis Awtrey","C",2,0,0,0,2,0,0.386,10,1
"384",FALSE,1979,"Dennis Awtrey","C",2,1,0,0,1,0,0.429,12,1
"385",FALSE,1979,"Gus Bailey","SG",1,1,0,0,2,0,0.286,4,0
"386",FALSE,1979,"Greg Ballard","SF",5,1,0,0,7,1,0.465,18,2
"387",FALSE,1979,"Mike Bantom","PF",8,2,0,1,14,2,0.465,31,3
"388",FALSE,1979,"Tom Barker","C",3,0,0,0,4,0,0.436,12,1
"389",FALSE,1979,"Tom Barker","C",1,0,0,0,1,0,0.5,3,1
"390",FALSE,1979,"Tom Barker","C",2,0,0,0,4,1,0.438,10,2
"391",FALSE,1979,"Tom Barker","C",3,0,0,0,4,0,0.431,14,2
"392",FALSE,1979,"Marvin Barnes","PF",4,1,1,1,8,1,0.491,20,3
"393",FALSE,1979,"Rick Barry*","SF",3,6,0,1,13,2,0.461,32,2
"394",FALSE,1979,"Tim Bassett","PF",5,1,0,0,3,1,0.371,18,2
"395",FALSE,1979,"Butch Beard","PG",1,2,0,1,3,1,0.423,12,1
"396",FALSE,1979,"Ron Behagen","PF",2,0,0,0,4,0,0.452,11,2
"398",FALSE,1979,"Ron Behagen","PF",2,0,0,0,2,0,0.417,7,1
"399",FALSE,1979,"Ron Behagen","PF",3,0,0,0,6,0,0.46,14,3
"400",FALSE,1979,"Kent Benson","C",7,2,0,1,12,1,0.518,26,3
"402",FALSE,1979,"Henry Bibby","PG",2,4,0,0,12,2,0.423,30,2
"403",FALSE,1979,"Bob Bigelow","SF",1,0,0,0,2,0,0.4,14,1
"404",FALSE,1979,"Otis Birdsong","SG",4,3,0,1,21,2,0.509,34,3
"405",FALSE,1979,"Ron Boone","SG",1,1,0,0,7,1,0.455,19,2
"406",FALSE,1979,"Tom Boswell","PF",6,3,0,0,10,2,0.532,27,3
"407",FALSE,1979,"Dennis Boyd","PG",0,1,0,0,1,1,0.25,8,1
"408",FALSE,1979,"Winford Boynes","SG",2,1,0,0,9,1,0.43,17,1
"409",FALSE,1979,"Alonzo Bradley","SF",1,0,0,0,2,0,0.42,7,0
"410",FALSE,1979,"Mike Bratz","PG",1,2,0,0,8,1,0.454,16,1
"411",FALSE,1979,"Jim Brewer","PF",5,1,0,0,3,1,0.442,20,2
"412",FALSE,1979,"Jim Brewer","PF",6,1,1,0,4,1,0.44,23,2
"413",FALSE,1979,"Jim Brewer","PF",4,0,0,0,2,0,0.45,12,1
"414",FALSE,1979,"Ron Brewer","SG",2,2,0,1,13,1,0.494,30,2
"415",FALSE,1979,"Junior Bridgeman","SG",3,1,0,1,15,1,0.506,23,2
"416",FALSE,1979,"Allan Bristow","SF",3,3,0,0,6,1,0.492,17,2
"417",FALSE,1979,"Fred Brown","PG",2,3,0,1,13,2,0.469,25,1
"418",FALSE,1979,"John Brown","SF",3,1,0,0,5,1,0.479,16,2
"419",FALSE,1979,"Joe Bryant","PF",3,1,0,0,7,1,0.429,15,2
"420",FALSE,1979,"Quinn Buckner","PG",2,5,0,1,7,2,0.454,21,2
"421",FALSE,1979,"Greg Bunch","SF",1,0,0,0,2,0,0.346,8,0
"422",FALSE,1979,"Tom Burleson","C",5,0,1,0,7,1,0.459,16,3
"423",FALSE,1979,"Don Buse","PG",2,4,0,1,7,1,0.495,31,1
"424",FALSE,1979,"Marty Byrnes","SF",2,1,0,0,6,1,0.481,16,1
"425",FALSE,1979,"Marty Byrnes","SF",2,1,0,0,6,1,0.489,17,1
"426",FALSE,1979,"Marty Byrnes","SF",2,1,0,0,5,1,0.47,14,1
"427",FALSE,1979,"Corky Calhoun","SF",2,1,0,0,4,0,0.457,16,2
"428",FALSE,1979,"Austin Carr","SG",3,2,0,0,17,2,0.475,33,2
"429",FALSE,1979,"Kenny Carr","PF",4,0,0,0,7,1,0.5,15,2
"430",FALSE,1979,"M.L. Carr","SF",7,3,0,2,18,3,0.514,40,3
"431",FALSE,1979,"Ron Carter","SG",0,0,0,0,3,0,0.435,7,1
"432",FALSE,1979,"Harvey Catchings","C",5,0,1,0,4,1,0.42,16,2
"433",FALSE,1979,"Harvey Catchings","C",3,0,1,0,2,1,0.412,11,1
"434",FALSE,1979,"Harvey Catchings","C",6,0,1,0,6,1,0.423,20,2
"435",FALSE,1979,"Don Chaney","SG",2,1,0,1,5,1,0.42,16,2
"436",FALSE,1979,"Maurice Cheeks","PG",3,5,0,2,8,2,0.51,29,2
"437",FALSE,1979,"Phil Chenier","SG",0,1,0,0,5,1,0.437,14,1
"438",FALSE,1979,"Jim Chones","C",10,2,1,0,13,2,0.44,34,3
"439",FALSE,1979,"Jim Cleamons","PG",2,4,0,0,9,1,0.473,30,1
"440",FALSE,1979,"E.C. Coleman","PF",1,0,0,0,1,0,0.714,6,1
"441",FALSE,1979,"Doug Collins","SG",2,4,0,1,19,2,0.499,33,2
"442",FALSE,1979,"Michael Cooper","SG",0,0,0,0,2,0,0.5,2,0
"443",FALSE,1979,"Wayne Cooper","C",4,0,0,0,4,0,0.437,12,1
"444",FALSE,1979,"Dave Corzine","C",2,0,0,0,2,0,0.534,9,1
"445",FALSE,1979,"Dave Cowens*","C",9,3,0,1,16,2,0.483,37,3
"446",FALSE,1979,"Wesley Cox","SF",2,0,0,0,4,1,0.431,11,2
"447",FALSE,1979,"Charlie Criss","PG",1,2,0,0,5,1,0.377,16,1
"448",FALSE,1979,"Geoff Crompton","C",1,0,0,0,1,0,0.385,4,0
"449",FALSE,1979,"Louie Dampier*","PG",0,1,0,0,3,0,0.49,10,0
"450",TRUE,1979,"Bob Dandridge","SF",5,4,0,0,20,2,0.499,33,3
"451",FALSE,1979,"Adrian Dantley*","SF",5,2,0,1,17,2,0.51,29,2
"452",FALSE,1979,"Brad Davis","PG",0,1,0,0,2,0,0.564,11,1
"453",FALSE,1979,"Brad Davis","PG",0,1,0,0,3,1,0.727,13,2
"454",FALSE,1979,"Brad Davis","PG",0,1,0,0,2,0,0.523,10,1
"455",FALSE,1979,"Harry Davis","SF",1,0,0,0,4,0,0.431,9,1
"456",FALSE,1979,"Johnny Davis","PG",2,5,0,1,18,2,0.456,37,2
"457",TRUE,1979,"Walter Davis","SF",4,4,0,1,23,3,0.561,30,3
"458",FALSE,1979,"Darryl Dawkins","C",8,1,1,0,13,2,0.517,26,3
"459",FALSE,1979,"Coby Dietrick","C",4,2,0,0,6,1,0.523,19,2
"460",FALSE,1979,"Jacky Dorsey","SF",1,0,0,0,2,0,0.558,5,1
"461",FALSE,1979,"Leon Douglas","C",8,0,0,0,11,2,0.49,28,4
"462",FALSE,1979,"John Drew","SF",6,1,0,1,22,2,0.473,30,4
"463",FALSE,1979,"Charles Dudley","PG",2,2,0,0,2,1,0.36,15,1
"464",FALSE,1979,"Mike Dunleavy","SG",1,4,0,0,7,1,0.506,20,2
"465",FALSE,1979,"T.R. Dunn","SG",4,1,0,1,7,1,0.448,22,2
"466",FALSE,1979,"James Edwards","C",8,1,1,0,16,1,0.501,31,4
"467",FALSE,1979,"Bob Elliott","PF",4,1,0,0,8,1,0.562,20,2
"468",FALSE,1979,"Bo Ellis","PF",1,0,0,0,2,0,0.457,6,1
"469",FALSE,1979,"Len Elmore","C",5,0,0,0,4,0,0.406,15,2
"470",FALSE,1979,"Alex English*","SF",8,3,0,0,16,2,0.511,33,2
"471",FALSE,1979,"Ray Epps","SF",0,0,0,0,2,0,0.435,5,0
"472",FALSE,1979,"Julius Erving*","SF",7,4,1,1,23,4,0.491,35,2
"473",FALSE,1979,"Chris Ford","SG",3,4,0,1,15,2,0.471,33,2
"474",FALSE,1979,"Chris Ford","SG",6,1,0,0,11,3,0.371,36,3
"475",FALSE,1979,"Chris Ford","SG",3,4,0,1,15,2,0.474,33,2
"476",FALSE,1979,"Don Ford","PF",3,1,0,0,6,1,0.507,19,2
"477",TRUE,1979,"Phil Ford","PG",2,8,0,2,15,4,0.465,34,3
"478",FALSE,1979,"Bayard Forrest","C",4,2,0,0,3,1,0.434,16,2
"479",FALSE,1979,"Walt Frazier*","PG",1,2,0,1,10,1,0.443,23,1
"480",FALSE,1979,"World B.","PG",3,4,0,1,28,3,0.481,37,3
"481",FALSE,1979,"Terry Furlow","SG",2,2,0,0,12,1,0.483,21,1
"482",FALSE,1979,"Terry Furlow","SG",1,2,0,0,13,1,0.483,22,1
"483",FALSE,1979,"Terry Furlow","SG",2,2,0,0,9,1,0.481,19,1
"484",FALSE,1979,"Mike Gale","SG",2,4,0,1,8,1,0.464,25,2
"485",FALSE,1979,"Gus Gerard","SF",1,0,0,0,3,0,0.433,8,1
"486",FALSE,1979,"Gus Gerard","SF",0,0,0,1,1,0,0.333,3,0
"487",FALSE,1979,"Gus Gerard","SF",1,0,0,0,3,0,0.435,8,1
"488",FALSE,1979,"George Gervin*","SF",5,2,1,1,29,3,0.541,36,3
"489",FALSE,1979,"John Gianelli","C",4,1,0,0,7,1,0.486,25,2
"490",FALSE,1979,"Artis Gilmore*","C",12,3,1,0,23,3,0.575,39,3
"491",FALSE,1979,"Jack Givens","SF",2,1,0,0,7,1,0.415,18,1
"492",FALSE,1979,"Mike Glenn","SG",1,1,0,0,7,0,0.541,15,1
"493",FALSE,1979,"Glen Gondrezick","SF",5,1,0,1,5,1,0.494,21,3
"494",FALSE,1979,"Gail Goodrich*","SG",2,4,0,1,12,2,0.449,28,2
"495",FALSE,1979,"Mike Green","C",4,1,1,0,7,1,0.493,21,3
"496",FALSE,1979,"Rickey Green","PG",1,2,0,0,6,1,0.379,15,1
"497",FALSE,1979,"Steve Green","SF",1,0,0,0,2,0,0.472,6,1
"498",FALSE,1979,"Tommie Green","PG",1,2,0,1,3,1,0.388,13,1
"499",FALSE,1979,"Kevin Grevey","SF",3,2,0,0,15,1,0.453,28,2
"500",FALSE,1979,"Paul Griffin","PF",5,1,0,0,3,1,0.475,18,2
"501",FALSE,1979,"Bob Gross","SF",4,3,0,1,9,2,0.472,27,3
"502",FALSE,1979,"Ernie Grunfeld","SF",4,2,0,0,10,1,0.493,21,2
"503",FALSE,1979,"Lars Hansen","C",3,0,0,0,5,0,0.509,13,1
"504",FALSE,1979,"James Hardy","SF",4,0,0,0,6,1,0.46,21,1
"505",FALSE,1979,"Joe Hassett","SG",0,0,0,0,4,0,0.474,8,1
"506",FALSE,1979,"Steve Hawes","PF",7,2,0,0,10,1,0.492,27,3
"507",FALSE,1979,"Robert Hawkins","SG",1,1,0,1,4,0,0.375,7,1
"508",FALSE,1979,"Elvin Hayes*","PF",12,1,2,0,21,2,0.487,37,3
"509",FALSE,1979,"Spencer Haywood*","PF",7,1,1,0,20,2,0.494,34,3
"510",FALSE,1979,"Spencer Haywood*","PF",6,1,0,0,17,2,0.489,30,3
"511",FALSE,1979,"Spencer Haywood*","PF",9,2,1,0,24,3,0.497,39,3
"512",FALSE,1979,"Gar Heard","PF",5,0,0,0,6,0,0.441,19,2
"513",FALSE,1979,"Tom Henderson","PG",2,5,0,1,10,2,0.466,29,1
"514",FALSE,1979,"Keith Herron","SG",0,0,0,0,2,0,0.292,5,0
"515",FALSE,1979,"Phil Hicks","SF",1,0,0,0,1,0,0.419,6,1
"516",FALSE,1979,"Kenny Higgs","PG",1,2,0,0,4,0,0.455,15,2
"517",FALSE,1979,"Armond Hill","PG",2,5,0,1,10,2,0.434,30,3
"518",FALSE,1979,"Darnell Hillman","PF",5,1,0,0,7,1,0.493,20,3
"519",FALSE,1979,"Wilbur Holland","SG",3,4,0,1,12,2,0.473,30,2
"520",FALSE,1979,"Lionel Hollins","PG",2,5,0,1,15,3,0.454,30,3
"521",FALSE,1979,"Essie Hollis","SF",1,0,0,0,2,0,0.4,6,1
"522",FALSE,1979,"Otis Howard","PF",2,0,0,0,4,0,0.429,8,1
"523",FALSE,1979,"Otis Howard","PF",2,0,0,0,3,0,0.455,7,2
"524",FALSE,1979,"Otis Howard","PF",3,0,0,0,4,0,0.422,8,1
"525",FALSE,1979,"Lou Hudson","SG",1,1,0,0,9,1,0.517,21,1
"526",FALSE,1979,"Kim Hughes","C",4,0,1,0,2,0,0.538,13,2
"527",FALSE,1979,"Dan Issel*","C",9,3,0,0,17,2,0.517,33,2
"528",FALSE,1979,"Phil Jackson*","PF",3,1,0,0,6,1,0.475,18,2
"529",FALSE,1979,"Aaron James","SF",3,1,0,0,9,1,0.494,19,2
"530",FALSE,1979,"Charles Johnson","SG",2,2,0,1,9,1,0.435,22,1
"531",FALSE,1979,"Clemon Johnson","C",3,1,0,0,3,0,0.47,10,1
"532",FALSE,1979,"Dennis Johnson*","SG",4,3,1,1,15,2,0.434,33,2
"533",FALSE,1979,"Eddie Johnson","SG",2,4,0,1,15,2,0.51,30,3
"534",FALSE,1979,"George Johnson","C",7,1,3,0,6,2,0.427,26,4
"535",FALSE,1979,"George Johnson","PF",5,1,0,1,6,1,0.482,17,2
"536",FALSE,1979,"John Johnson","SF",5,4,0,0,11,3,0.434,29,2
"537",TRUE,1979,"Marques Johnson","SF",7,3,1,1,25,2,0.55,36,2
"538",FALSE,1979,"Mickey Johnson","PF",7,4,0,1,15,3,0.449,31,3
"539",FALSE,1979,"Ollie Johnson","SF",3,2,0,0,9,1,0.52,24,2
"540",FALSE,1979,"Bobby Jones","PF",6,2,1,1,12,2,0.537,28,3
"541",FALSE,1979,"Caldwell Jones","C",9,1,2,0,9,2,0.474,27,3
"542",FALSE,1979,"Dwight Jones","C",4,0,0,0,5,1,0.458,15,2
"543",FALSE,1979,"Eddie Jordan","PG",2,4,0,2,12,2,0.418,27,2
"544",FALSE,1979,"Jeff Judkins","SF",2,1,0,1,8,1,0.503,18,2
"545",FALSE,1979,"Rich Kelley","C",12,3,2,1,15,3,0.506,33,3
"546",FALSE,1979,"Larry Kenon","PF",9,4,0,1,22,3,0.504,36,2
"547",FALSE,1979,"Bernard King*","SF",8,3,0,1,21,3,0.522,34,3
"548",FALSE,1979,"Billy Knight","SF",4,1,0,0,14,2,0.528,26,2
"549",FALSE,1979,"Billy Knight","SF",4,1,0,0,13,3,0.502,27,2
"550",FALSE,1979,"Billy Knight","SF",4,2,0,0,14,2,0.556,25,1
"551",FALSE,1979,"Toby Knight","SF",6,1,0,0,16,1,0.519,32,3
"552",FALSE,1979,"Joel Kramer","PF",4,1,0,0,5,1,0.489,17,2
"553",FALSE,1979,"John Kuester","PG",0,1,0,0,1,0,0.308,6,0
"554",FALSE,1979,"Kevin Kunnert","C",7,1,1,0,6,1,0.467,20,3
"555",FALSE,1979,"Mitch Kupchak","PF",6,1,0,0,14,1,0.539,24,2
"556",FALSE,1979,"Sam Lacey","C",8,5,1,1,10,2,0.502,32,3
"557",FALSE,1979,"Tom LaGarde","C",8,1,0,0,11,2,0.541,25,3
"558",FALSE,1979,"John Lambert","PF",4,0,0,0,4,0,0.45,14,2
"559",FALSE,1979,"Mark Landsberger","PF",9,0,0,0,8,1,0.475,24,1
"560",FALSE,1979,"Bob Lanier*","C",9,2,1,0,23,3,0.515,34,3
"561",FALSE,1979,"Butch Lee","PG",1,3,0,1,9,1,0.457,21,1
"562",FALSE,1979,"Butch Lee","PG",1,3,0,1,7,1,0.46,20,1
"563",FALSE,1979,"Butch Lee","PG",2,3,0,0,11,1,0.455,23,1
"564",FALSE,1979,"Ron Lee","PG",2,3,0,1,8,2,0.43,22,3
"565",FALSE,1979,"Ron Lee","PG",2,3,0,1,9,2,0.452,22,3
"566",FALSE,1979,"Ron Lee","PG",3,4,0,2,6,2,0.363,23,2
"567",FALSE,1979,"Scott Lloyd","C",1,0,0,0,1,0,0.344,6,1
"568",FALSE,1979,"Scott Lloyd","C",0,0,0,0,0,1,0,6,1
"569",FALSE,1979,"Scott Lloyd","C",1,0,0,0,1,0,0.35,6,1
"570",FALSE,1979,"John Long","SG",3,1,0,1,16,1,0.469,30,2
"571",FALSE,1979,"John Lucas","PG",3,9,0,1,16,3,0.462,37,2
"572",FALSE,1979,"Maurice Lucas","PF",10,3,1,0,20,3,0.47,35,3
"573",FALSE,1979,"Moses Malone*","C",17,1,1,0,24,3,0.54,41,2
"574",FALSE,1979,"Pete Maravich*","SG",2,4,0,1,22,4,0.421,37,2
"575",FALSE,1979,"Cedric Maxwell","SF",9,2,0,1,18,3,0.584,37,3
"576",FALSE,1979,"Scott May","SF",1,1,0,0,4,1,0.434,10,1
"577",FALSE,1979,"Bob McAdoo*","PF-C",8,2,1,1,24,3,0.529,37,3
"578",FALSE,1979,"Bob McAdoo*","PF",9,3,1,1,26,3,0.541,39,3
"579",FALSE,1979,"Bob McAdoo*","C",7,2,1,0,20,3,0.5,31,2
"580",FALSE,1979,"Ted McClain","SG",1,1,0,0,4,1,0.47,12,1
"581",FALSE,1979,"Jim McElroy","PG",2,5,0,1,16,3,0.491,34,2
"582",FALSE,1979,"George McGinnis","PF",11,3,0,1,22,4,0.474,33,4
"583",FALSE,1979,"Billy McKinney","PG",1,3,0,0,7,1,0.503,15,1
"584",FALSE,1979,"Tom McMillen","C",4,0,0,0,6,1,0.466,16,2
"585",FALSE,1979,"Jim McMillian","SF",1,1,0,0,3,0,0.446,12,0
"586",FALSE,1979,"Larry McNeill","PF",0,0,0,0,2,0,0.45,4,0
"587",FALSE,1979,"John Mengelt","SG",1,2,0,0,11,1,0.491,22,1
"588",FALSE,1979,"Joe Meriweather","C",5,1,1,0,7,1,0.484,21,3
"589",FALSE,1979,"Joe Meriweather","C",5,0,1,0,6,1,0.449,17,2
"590",FALSE,1979,"Joe Meriweather","C",5,1,1,0,9,2,0.505,25,4
"591",FALSE,1979,"Mike Mitchell","SF",4,0,0,0,10,1,0.513,19,2
"592",FALSE,1979,"Steve Mix","SF",3,1,0,0,9,1,0.538,17,1
"593",FALSE,1979,"Eric Money","PG",2,4,0,1,15,3,0.497,28,2
"594",FALSE,1979,"Eric Money","PG",2,5,0,1,16,3,0.481,30,2
"595",FALSE,1979,"Eric Money","PG",1,3,0,0,11,3,0.548,23,3
"596",FALSE,1979,"Earl Monroe*","SG",1,2,0,0,12,1,0.471,21,1
"597",FALSE,1979,"Glenn Mosley","PF",2,0,0,0,3,0,0.413,8,1
"598",FALSE,1979,"Calvin Murphy*","PG",2,4,0,1,20,2,0.496,35,3
"599",FALSE,1979,"Bob Nash","SF",2,0,0,0,6,1,0.435,15,1
"600",FALSE,1979,"Swen Nater","C",8,1,0,0,10,2,0.569,25,3
"601",FALSE,1979,"Lloyd Neal","PF",2,0,0,0,2,1,0.364,12,1
"602",FALSE,1979,"Mike Newlin","SG",2,3,0,0,10,2,0.487,24,2
"603",FALSE,1979,"Norm Nixon","PG",2,8,0,2,17,2,0.542,38,3
"604",FALSE,1979,"Connie Norman","SG",1,1,0,0,7,1,0.43,14,1
"605",FALSE,1979,"Mark Olberding","PF",5,2,0,0,9,2,0.474,23,3
"606",FALSE,1979,"John Olive","SF",0,0,0,0,1,0,0.325,5,0
"607",FALSE,1979,"Tom Owens","C",9,3,0,0,18,3,0.548,34,4
"608",FALSE,1979,"Robert Parish*","C",12,1,2,1,17,3,0.499,31,3
"609",FALSE,1979,"Sonny Parker","SF",5,3,0,1,15,2,0.502,36,2
"610",FALSE,1979,"Billy Paultz","C",7,2,1,0,11,1,0.526,26,2
"611",FALSE,1979,"Roger Phegley","SG",0,0,0,0,2,0,0.359,5,0
"612",FALSE,1979,"Stan Pietkiewicz","SG",1,0,0,0,1,0,0.125,8,1
"613",FALSE,1979,"Ben Poquette","PF",4,0,1,0,6,0,0.427,17,2
"614",FALSE,1979,"Kevin Porter","PG",2,13,0,1,15,4,0.481,37,3
"615",FALSE,1979,"Jim Price","PG",1,2,0,0,5,1,0.497,16,1
"616",FALSE,1979,"Wayne Radford","SG",1,1,0,0,3,0,0.474,12,1
"617",FALSE,1979,"Clifford Ray","C",7,1,0,0,6,1,0.526,23,3
"618",FALSE,1979,"Marlon Redmond","SG",2,1,0,0,6,1,0.421,14,1
"619",FALSE,1979,"Marlon Redmond","SG",2,1,0,0,7,1,0.432,15,1
"620",FALSE,1979,"Marlon Redmond","SG",0,0,0,0,0,0,0.083,5,0
"621",FALSE,1979,"Robert Reid","SF",5,2,0,0,10,1,0.492,27,3
"622",FALSE,1979,"Kevin Restani","PF",4,1,0,0,7,1,0.495,19,1
"623",FALSE,1979,"Micheal Ray","PG",3,2,0,1,6,1,0.414,16,2
"624",FALSE,1979,"Anthony Roberts","SF",4,1,0,0,7,1,0.424,19,2
"625",FALSE,1979,"Tony Robertson","SG",0,0,0,0,3,0,0.375,6,0
"626",FALSE,1979,"Rick Robey","C",6,1,0,0,10,2,0.478,22,2
"627",FALSE,1979,"Rick Robey","C",5,1,0,0,8,2,0.475,19,2
"628",FALSE,1979,"Rick Robey","C",7,2,0,0,12,2,0.481,25,3
"629",FALSE,1979,"Jackie Robinson","SF",1,1,0,0,3,0,0.463,8,0
"630",FALSE,1979,"Truck Robinson","PF",11,1,1,0,21,3,0.491,36,2
"631",FALSE,1979,"Truck Robinson","PF",13,1,1,0,24,3,0.485,41,3
"632",FALSE,1979,"Truck Robinson","PF",8,1,0,0,16,3,0.508,29,2
"633",FALSE,1979,"Bill Robinzine","PF",7,1,0,1,13,2,0.548,26,4
"634",FALSE,1979,"Dave Robisch","C",3,1,0,0,4,0,0.446,15,1
"635",FALSE,1979,"Tree Rollins","C",7,0,3,0,8,1,0.535,23,4
"636",FALSE,1979,"Dan Roundfield","PF",10,1,2,1,15,2,0.504,31,4
"637",FALSE,1979,"Curtis Rowe","PF",4,1,0,0,6,1,0.436,23,1
"638",FALSE,1979,"John Rudd","SF",2,0,0,0,3,1,0.444,12,1
"639",FALSE,1979,"Campy Russell","SF",6,4,0,1,21,3,0.476,38,3
"640",FALSE,1979,"Frankie Sanders","SF",2,1,0,0,5,1,0.427,10,1
"641",FALSE,1979,"Frankie Sanders","SF",2,1,0,0,6,1,0.394,11,2
"642",FALSE,1979,"Frankie Sanders","SF",2,0,0,0,5,0,0.462,9,1
"643",FALSE,1979,"Alvin Scott","SF",4,1,0,0,6,1,0.535,21,1
"644",FALSE,1979,"Charlie Scott","PG",2,5,0,0,11,3,0.46,33,3
"645",FALSE,1979,"Lonnie Shelton","PF",6,1,0,1,13,2,0.519,28,3
"646",FALSE,1979,"Steve Sheppard","SF",1,0,0,0,2,0,0.474,6,0
"647",FALSE,1979,"Steve Sheppard","SF",1,0,0,0,2,0,0.471,9,0
"648",FALSE,1979,"Steve Sheppard","SF",0,0,0,0,1,0,0.48,3,0
